location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,mandates_mean,mandates_upper,mandates_lower,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
536,12/15/20,reference,Illinois,17782.82,19795.81,15885.76,20027.93,16174.93,24184.77,2696373.42,2589302.77,2834981.32,209.28,169.01,252.74,162.81,162.81,162.81,15580.47,15579.13,15582.12,7839.39,7839.39,7839.39,0.85,0.8,0.89,0,0,0,2696373.42,2589302.775,2834981.324,0,0,0,17782.82249,15885.76021,19795.81203,20036.42,169.68,863477,59877.57,15587,132,7359,13042506.72,1.0445,0,0.7676,1,0.3444,0.3444,0.3444,0,0,0,5065.6,5390.33,4761.65,1071.37,1140.05,1007.09,513.89,513.89,513.89,0,0,0,513.8871429,513.8871429,513.8871429,36072,2910,0.008,0.342,0.0224
536,12/16/20,reference,Illinois,17552.02,19516.76,15796.94,20232.99,16340.53,24432.41,2713925.44,2606457.89,2852027.7,205.06,165.6,247.64,159.52,159.52,159.53,15739.99,15738.65,15741.65,7609.53,7609.53,7609.53,0.85,0.8,0.9,0,0,0,2713925.438,2606457.89,2852027.704,0,0,0,17552.01871,15796.93651,19516.76026,20280.66,244.24,870600,60420.57,15777,190,7123,13042506.72,1.0461,0,0.7685,1,0.3444,0.3444,0.3444,0,0,0,4993.77,5319.23,4686.15,1053.56,1122.22,988.66,502.96,502.96,502.96,0,0,0,502.9585714,502.9585714,502.9585714,36072,2910,0.008,0.3366,0.0222
536,12/17/20,reference,Illinois,17398.03,19202.24,15765.69,20431.53,16500.86,24672.17,2731323.47,2623428.81,2869225.7,198.54,160.33,239.76,154.45,154.45,154.46,15894.44,15893.1,15896.11,7438.96,7438.96,7438.96,0.86,0.81,0.92,0,0,0,2731323.465,2623428.808,2869225.697,0,0,0,17398.0269,15765.6879,19202.24154,20548.03,267.38,879428,60976.57,15985,208,8828,13042506.72,1.0475,0,0.7693,1,0.3444,0.3444,0.3444,0,0,0,4919.61,5243.57,4609.08,1036.1,1104.33,970.7,497.03,497.03,497.03,0,0,0,497.03,497.03,497.03,36072,2910,0.0077,0.3343,0.0223
536,12/18/20,reference,Illinois,17314.97,18912.12,15858,20628.05,16659.57,24909.49,2748638.44,2640071.03,2886592.53,196.52,158.7,237.32,152.88,152.88,152.89,16047.32,16045.97,16048.99,7172.67,7172.67,7172.67,0.88,0.81,0.97,0,0,0,2748638.437,2640071.035,2886592.528,0,0,0,17314.97232,15858.0048,18912.11885,20832.12,284.09,886805,61469.57,16206,221,7377,13042506.72,1.0502,0,0.7703,1,0.3444,0.3444,0.3444,0,0,0,4846.45,5168.75,4533.19,1021.53,1089.47,955.5,498.1,498.1,498.1,0,0,0,498.1014286,498.1014286,498.1014286,36072,2910,0.0077,0.3279,0.0228
536,12/19/20,reference,Illinois,17255.42,18698.04,15869.8,20826.04,16819.46,25148.59,2765893.85,2656524.15,2904145.34,197.99,159.89,239.1,154.02,154.02,154.03,16201.35,16199.99,16203.02,6913.03,6913.03,6913.03,0.9,0.82,1.01,0,0,0,2765893.854,2656524.15,2904145.345,0,0,0,17255.4164,15869.80216,18698.04409,20986.37,154.25,894367,61941.57,16326,120,7562,13042506.72,1.053,0,0.7716,1,0.3444,0.3444,0.3444,0,0,0,4784.22,5107.55,4470.94,1013.9,1082.42,947.51,495.96,495.96,495.96,0,0,0,495.9585714,495.9585714,495.9585714,36072,2910,0.0077,0.3212,0.023
536,12/20/20,reference,Illinois,17233.15,18614.98,16049.16,21023.39,16978.83,25386.91,2783127,2672966.81,2921844.68,197.35,159.37,238.32,153.52,153.52,153.53,16354.87,16353.51,16356.55,6807.24,6807.24,6807.24,0.92,0.83,1.03,0,0,0,2783127.002,2672966.811,2921844.685,0,0,0,17233.14817,16049.16437,18614.97619,21090.5,104.12,900370,62389.57,16407,81,6003,13042506.72,1.0557,0,0.7729,1,0.3444,0.3444,0.3444,0,0,0,4742.46,5071.89,4433.24,1009.61,1079.75,943.79,489.96,489.96,489.96,0,0,0,489.9585714,489.9585714,489.9585714,36072,2910,0.0077,0.3213,0.0231
536,12/21/20,reference,Illinois,17237.77,18543,16128.6,21210.73,17130.11,25613.15,2800364.77,2689494.97,2939654.32,187.34,151.29,226.23,145.74,145.73,145.74,16500.61,16499.24,16502.29,6653.53,6653.53,6653.53,0.94,0.86,1.05,0,0,0,2800364.773,2689494.97,2939654.318,0,0,0,17237.77134,16128.60176,18543.00256,21244.75,154.25,905069,62828.57,16527,120,4699,13042506.72,1.0585,0,0.7743,1,0.3444,0.3444,0.3444,22503.1,0,0,4697.39,5029.42,4397.77,1001.04,1071.79,937.19,484.17,484.17,484.17,0,0,0,484.1728571,484.1728571,484.1728571,36072,2910,0.0073,0.3182,0.0232
536,12/22/20,reference,Illinois,17230.17,18427.07,16217.12,21387.32,17272.73,25826.41,2817594.94,2706048.54,2957665.96,176.6,142.61,213.26,137.38,137.38,137.39,16637.99,16636.62,16639.68,6408.82,6408.82,6408.82,0.96,0.88,1.08,0,0,0,2817594.939,2706048.537,2957665.962,0,0,0,17230.16553,16217.1193,18427.07076,21429.86,185.11,911308,63327.57,16671,144,6239,13042506.72,1.0612,0,0.7754,1,0.3444,0.3444,0.3444,45006.2,0,0,4658.73,4982.61,4368.41,987.11,1055.73,925.59,474.17,474.17,474.17,0,0,0,474.1728571,474.1728571,474.1728571,36072,2910,0.007,0.3106,0.023
536,12/23/20,reference,Illinois,17281.46,18510.08,16213.99,21556.85,17409.63,26031.13,2834876.4,2722498.01,2975976.18,169.53,136.9,204.72,131.88,131.88,131.89,16769.87,16768.5,16771.57,5987.1,5987.1,5987.1,0.98,0.9,1.1,0,0,0,2834876.401,2722498.013,2975976.183,0,0,0,17281.46251,16213.99097,18510.07715,21649.67,219.81,918070,63829.57,16842,171,6762,13042506.72,1.0626,0,0.7766,1,0.3444,0.3444,0.3444,67491.8,0,0,4601.47,4917.9,4317.47,962.67,1028.87,903.26,456.96,456.96,456.96,0,0,0,456.9585714,456.9585714,456.9585714,36072,2910,0.0068,0.2954,0.0225
536,12/24/20,reference,Illinois,17405.58,18709.45,16106.31,21724.63,17545.12,26233.75,2852281.98,2738977.65,2994573.24,167.78,135.49,202.62,130.52,130.52,130.53,16900.39,16899.02,16902.1,5522.46,5522.46,5522.46,1,0.91,1.11,0,0,0,2852281.977,2738977.648,2994573.239,0,0,0,17405.57535,16106.31089,18709.44527,21801.35,151.68,925107,64345.57,16960,118,7037,13042506.72,1.0637,0,0.7776,1,0.3444,0.3444,0.3444,89972.4,0,0,4528.49,4838.28,4250.08,934.19,998.1,876.76,446.6,446.6,446.6,0,0,0,446.6014286,446.6014286,446.6014286,36072,2910,0.0068,0.2792,0.0226
536,12/25/20,reference,Illinois,17528.88,18771.22,16350.05,21896.55,17683.96,26441.35,2869810.85,2755540.42,3013416.89,171.91,138.83,207.61,133.74,133.73,133.74,17034.13,17032.75,17035.84,5345.17,5345.17,5345.17,1.01,0.92,1.1,0,0,0,2869810.854,2755540.415,3013416.887,0,0,0,17528.87716,16350.04753,18771.22207,22050.73,249.38,930849,64738.57,17154,194,5742,13042506.72,1.0658,0,0.7782,1,0.3444,0.3444,0.3444,112453,0,0,4451.29,4753.58,4179.33,908.7,970.41,853.18,445.24,445.24,445.24,0,0,0,445.2442857,445.2442857,445.2442857,36072,2910,0.0071,0.2776,0.0231
536,12/26/20,reference,Illinois,17643.32,18811.84,16517,22068.09,17822.49,26648.51,2887454.18,2772166.55,3032407.13,171.55,138.53,207.16,133.45,133.45,133.46,17167.58,17166.2,17169.3,5285.1,5285.1,5285.1,1.02,0.94,1.1,0,0,0,2887454.177,2772166.547,3032407.131,0,0,0,17643.32276,16517.00271,18811.83737,22140.71,89.98,934142,65069.57,17224,70,3293,13042506.72,1.0679,0,0.7786,1,0.3444,0.3444,0.3444,134933.6,0,0,4395.71,4694.13,4128.76,887.85,948.13,833.93,440.46,440.46,440.46,0,0,0,440.4585714,440.4585714,440.4585714,36072,2910,0.0072,0.2818,0.0235
536,12/27/20,reference,Illinois,17704.49,18892.83,16573.05,22242.03,17962.95,26858.56,2905158.67,2788897.58,3051324.36,173.93,140.46,210.05,135.31,135.31,135.31,17302.89,17301.5,17304.61,5286.32,5286.32,5286.32,1.03,0.97,1.1,0,0,0,2905158.669,2788897.576,3051324.357,0,0,0,17704.49228,16573.04977,18892.83214,22284.68,143.97,937909,65513.57,17336,112,3767,13042506.72,1.0701,0,0.7786,1,0.3444,0.3444,0.3444,157414.2,0,0,4337.75,4630.78,4074.77,870.22,929.01,817.46,430.89,430.89,430.89,0,0,0,430.8871429,430.8871429,430.8871429,36072,2910,0.0073,0.2891,0.0236
536,12/28/20,reference,Illinois,17627.42,18932.75,16375.68,22424.5,18110.31,27078.92,2922786.09,2805552.07,3069989.17,182.47,147.36,220.36,141.95,141.95,141.96,17444.84,17443.45,17446.57,5399.46,5399.46,5399.46,1.02,0.97,1.11,0,0,0,2922786.092,2805552.07,3069989.172,0,0,0,17627.42308,16375.67711,18932.75124,22456.94,172.25,942362,65937.57,17470,134,4453,13042506.72,1.0722,0,0.7786,1,0.3444,0.3444,0.3444,179894.8,0,0,4262.7,4548.34,4005.52,856.92,914.34,805.22,420.6,420.6,420.6,0,0,0,420.6014286,420.6014286,420.6014286,36072,2910,0.0078,0.302,0.0235
536,12/29/20,reference,Illinois,17407.62,18844.73,15865.22,22604.63,18255.78,27296.45,2940193.71,2822040.63,3088292.84,180.13,145.47,217.53,140.13,140.13,140.14,17584.97,17583.58,17586.7,5485.99,5485.99,5485.99,1.01,0.96,1.09,0,0,0,2940193.71,2822040.629,3088292.842,0,0,0,17407.61762,15865.21775,18844.72729,22618.9,161.97,948006,66384.57,17596,126,5644,13042506.72,1.0743,0,0.7785,1,0.3444,0.3444,0.3444,202375.4,0,0,4196.3,4474.78,3946.18,845.79,901.92,795.38,417.39,417.39,417.39,0,0,0,417.3871429,417.3871429,417.3871429,36072,2910,0.0077,0.3117,0.0237
536,12/30/20,reference,Illinois,17084.6,18699.87,15339.76,22782.47,18399.39,27511.2,2957278.31,2838345.11,3106110.17,177.84,143.61,214.76,138.35,138.34,138.35,17723.32,17721.92,17725.06,5695.14,5695.14,5695.14,0.99,0.92,1.08,0,0,0,2957278.306,2838345.114,3106110.171,0,0,0,17084.59681,15339.76136,18699.86838,22895.28,276.37,955380,66804.57,17811,215,7374,13042506.72,1.0754,0,0.7781,1,0.3444,0.3444,0.3444,224856,0,0,4144.05,4413.61,3902.42,834.68,888.97,786.01,419.1,419.1,419.1,0,0,0,419.1014286,419.1014286,419.1014286,36072,2910,0.0077,0.3269,0.0241
536,12/31/20,reference,Illinois,16685.9,18499.79,14868.35,22964.21,18546.16,27730.68,2973964.21,2854334.72,3123437.22,181.74,146.76,219.47,141.38,141.38,141.39,17864.7,17863.3,17866.44,5937.32,5937.32,5937.32,0.96,0.88,1.06,0,0,0,2973964.207,2854334.715,3123437.219,0,0,0,16685.90085,14868.35161,18499.79432,23109.95,214.67,963389,67258.57,17978,167,8009,13042506.72,1.0762,0,0.7776,1,0.3444,0.3444,0.3444,229318,0,0,4088.35,4349.43,3852.55,824.59,877.25,777.03,414.46,414.46,414.46,0,0,0,414.4585714,414.4585714,414.4585714,36072,2910,0.008,0.3427,0.0239
