SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021
071,17,095,77811,16275,00000,1,A,Victoria village (pt.),Illinois,78,78,77
071,17,095,99990,16275,00000,1,F,Balance of Copley township,Illinois,316,315,312
061,17,095,00000,22879,00000,1,A,Elba township,Illinois,257,256,254
061,17,095,00000,28339,00000,1,A,Galesburg township,Illinois,388,386,384
061,17,095,00000,28352,00000,0,B,Galesburg City township,Illinois,30139,30002,29712
071,17,095,28326,28352,00000,1,A,Galesburg city,Illinois,30139,30002,29712
061,17,095,00000,33552,00000,0,A,Haw Creek township,Illinois,356,354,351
071,17,095,46695,33552,00000,1,A,Maquon village (pt.),Illinois,1,1,1
071,17,095,99990,33552,00000,1,F,Balance of Haw Creek township,Illinois,355,353,350
061,17,095,00000,34020,00000,0,A,Henderson township,Illinois,1140,1135,1126
071,17,095,34007,34020,00000,1,A,Henderson village,Illinois,262,261,259
071,17,095,99990,34020,00000,1,F,Balance of Henderson township,Illinois,878,874,867
061,17,095,00000,37361,00000,0,A,Indian Point township,Illinois,1442,1436,1421
071,17,095,00113,37361,00000,1,A,Abingdon city (pt.),Illinois,1011,1006,995
071,17,095,66677,37361,00000,1,A,St. Augustine village,Illinois,116,116,115
071,17,095,99990,37361,00000,1,F,Balance of Indian Point township,Illinois,315,314,311
061,17,095,00000,40403,00000,0,A,Knox township,Illinois,4913,4891,4849
071,17,095,21826,40403,00000,1,A,East Galesburg village,Illinois,758,755,748
071,17,095,40416,40403,00000,1,A,Knoxville city,Illinois,2890,2877,2852
071,17,095,99990,40403,00000,1,F,Balance of Knox township,Illinois,1265,1259,1249
061,17,095,00000,45330,00000,1,A,Lynn township,Illinois,267,266,264
061,17,095,00000,46708,00000,0,A,Maquon township,Illinois,466,463,458
071,17,095,46695,46708,00000,1,A,Maquon village (pt.),Illinois,221,220,217
071,17,095,99990,46708,00000,1,F,Balance of Maquon township,Illinois,245,243,241
061,17,095,00000,56172,00000,0,A,Ontario township,Illinois,915,910,901
071,17,095,56159,56172,00000,1,A,Oneida city (pt.),Illinois,682,679,672
071,17,095,99990,56172,00000,1,F,Balance of Ontario township,Illinois,233,231,229
061,17,095,00000,56315,00000,1,A,Orange township,Illinois,527,524,521
061,17,095,00000,59221,00000,1,A,Persifer township,Illinois,1081,1075,1068
061,17,095,00000,64161,00000,0,A,Rio township,Illinois,514,512,507
071,17,095,64148,64161,00000,1,A,Rio village,Illinois,209,208,206
071,17,095,99990,64161,00000,1,F,Balance of Rio township,Illinois,305,304,301
061,17,095,00000,67223,00000,0,A,Salem township,Illinois,940,936,927
071,17,095,83817,67223,00000,1,A,Yates City village,Illinois,641,638,632
071,17,095,99990,67223,00000,1,F,Balance of Salem township,Illinois,299,298,295
061,17,095,00000,71435,00000,0,A,Sparta township,Illinois,1059,1054,1044
071,17,095,56159,71435,00000,1,A,Oneida city (pt.),Illinois,12,12,12
071,17,095,79124,71435,00000,1,A,Wataga village,Illinois,740,736,729
071,17,095,99990,71435,00000,1,F,Balance of Sparta township,Illinois,307,306,303
061,17,095,00000,76303,00000,0,A,Truro township,Illinois,855,851,843
071,17,095,81802,76303,00000,1,A,Williamsfield village,Illinois,571,568,563
071,17,095,99990,76303,00000,1,F,Balance of Truro township,Illinois,284,283,280
061,17,095,00000,77824,00000,0,A,Victoria township,Illinois,371,369,365
071,17,095,77811,77824,00000,1,A,Victoria village (pt.),Illinois,193,192,190
071,17,095,99990,77824,00000,1,F,Balance of Victoria township,Illinois,178,177,175
061,17,095,00000,78565,00000,0,A,Walnut Grove township,Illinois,674,671,665
071,17,095,01140,78565,00000,1,A,Altona village,Illinois,460,458,454
071,17,095,99990,78565,00000,1,F,Balance of Walnut Grove township,Illinois,214,213,211
050,17,097,00000,00000,00000,0,A,Lake County,Illinois,714342,713217,711239
157,17,097,01595,00000,00000,0,A,Antioch village,Illinois,14640,14633,14824
157,17,097,03610,00000,00000,0,A,Bannockburn village,Illinois,1003,1004,1002
157,17,097,03844,00000,00000,0,A,Barrington village (pt.),Illinois,4863,4858,4863
157,17,097,03883,00000,00000,0,A,Barrington Hills village (pt.),Illinois,595,594,591
157,17,097,04303,00000,00000,0,A,Beach Park village,Illinois,14281,14253,14183
157,17,097,09447,00000,00000,0,A,Buffalo Grove village (pt.),Illinois,29427,29368,29271
157,17,097,18992,00000,00000,0,A,Deerfield village (pt.),Illinois,18711,18674,18584
157,17,097,19083,00000,00000,0,A,Deer Park village (pt.),Illinois,3659,3652,3635
157,17,097,27442,00000,00000,0,A,Fox Lake village (pt.),Illinois,10352,10339,10287
157,17,097,27533,00000,00000,0,A,Fox River Grove village (pt.),Illinois,487,486,483
157,17,097,31121,00000,00000,0,A,Grayslake village,Illinois,21278,21235,21121
157,17,097,31446,00000,00000,0,A,Green Oaks village,Illinois,4106,4098,4080
157,17,097,32018,00000,00000,0,A,Gurnee village,Illinois,30746,30682,30521
157,17,097,32200,00000,00000,0,A,Hainesville village,Illinois,3552,3545,3528
157,17,097,33630,00000,00000,0,A,Hawthorn Woods village,Illinois,9078,9101,9211
157,17,097,34722,00000,00000,0,A,Highland Park city,Illinois,30217,30181,30177
157,17,097,34865,00000,00000,0,A,Highwood city,Illinois,5073,5088,5374
157,17,097,37218,00000,00000,0,A,Indian Creek village,Illinois,535,534,534
157,17,097,37894,00000,00000,0,A,Island Lake village (pt.),Illinois,3358,3351,3333
157,17,097,39883,00000,00000,0,A,Kildeer village,Illinois,4096,4091,4165
157,17,097,40884,00000,00000,0,A,Lake Barrington village,Illinois,5095,5086,5080
157,17,097,40910,00000,00000,0,A,Lake Bluff village,Illinois,5630,5619,5589
157,17,097,41105,00000,00000,0,A,Lake Forest city,Illinois,19331,19305,19253
157,17,097,41326,00000,00000,0,A,Lakemoor village (pt.),Illinois,3738,3732,3751
157,17,097,41586,00000,00000,0,A,Lake Villa village,Illinois,8750,8735,8692
157,17,097,41742,00000,00000,0,A,Lake Zurich village,Illinois,19788,19749,19660
157,17,097,43250,00000,00000,0,A,Libertyville village,Illinois,20587,20566,20500
157,17,097,43666,00000,00000,0,A,Lincolnshire village,Illinois,7935,7933,7932
157,17,097,43770,00000,00000,0,A,Lindenhurst village,Illinois,14417,14386,14314
157,17,097,44524,00000,00000,0,A,Long Grove village,Illinois,8363,8347,8308
157,17,097,48671,00000,00000,0,A,Mettawa village,Illinois,534,533,534
157,17,097,51349,00000,00000,0,A,Mundelein village,Illinois,31603,31559,31560
157,17,097,53455,00000,00000,0,A,North Barrington village,Illinois,3166,3160,3144
157,17,097,53559,00000,00000,0,A,North Chicago city,Illinois,30173,30133,30029
157,17,097,55639,00000,00000,0,A,Old Mill Creek village,Illinois,165,165,164
157,17,097,57654,00000,00000,0,A,Park City city,Illinois,7903,7891,7867
157,17,097,61216,00000,00000,0,A,Port Barrington village (pt.),Illinois,530,529,526
157,17,097,64538,00000,00000,0,A,Riverwoods village,Illinois,3793,3786,3765
157,17,097,66027,00000,00000,0,A,Round Lake village,Illinois,18755,18719,18625
157,17,097,66040,00000,00000,0,A,Round Lake Beach village,Illinois,27294,27235,27081
157,17,097,66053,00000,00000,0,A,Round Lake Heights village,Illinois,2625,2619,2604
157,17,097,66066,00000,00000,0,A,Round Lake Park village,Illinois,7685,7677,7688
157,17,097,75081,00000,00000,0,A,Third Lake village,Illinois,1113,1112,1109
157,17,097,75874,00000,00000,0,A,Tower Lakes village,Illinois,1228,1225,1217
157,17,097,77694,00000,00000,0,A,Vernon Hills village,Illinois,26894,26855,26786
157,17,097,78227,00000,00000,0,A,Volo village,Illinois,6129,6178,6269
157,17,097,78370,00000,00000,0,A,Wadsworth village,Illinois,3521,3515,3495
157,17,097,79267,00000,00000,0,A,Wauconda village,Illinois,14104,14077,14011
157,17,097,79293,00000,00000,0,A,Waukegan city,Illinois,89361,89158,88614
157,17,097,81087,00000,00000,0,A,Wheeling village (pt.),Illinois,0,0,0
157,17,097,82686,00000,00000,0,A,Winthrop Harbor village,Illinois,6703,6690,6656
157,17,097,84220,00000,00000,0,A,Zion city,Illinois,24697,24641,24494
157,17,097,99990,00000,00000,0,S,Balance of Lake County,Illinois,82675,82535,82155
061,17,097,00000,01608,00000,0,A,Antioch township,Illinois,27536,27506,27636
071,17,097,01595,01608,00000,1,A,Antioch village (pt.),Illinois,14635,14628,14819
071,17,097,27442,01608,00000,1,A,Fox Lake village (pt.),Illinois,2286,2283,2272
071,17,097,41586,01608,00000,1,A,Lake Villa village (pt.),Illinois,327,326,324
071,17,097,55639,01608,00000,1,A,Old Mill Creek village (pt.),Illinois,0,0,0
071,17,097,99990,01608,00000,1,S,Balance of Antioch township,Illinois,10288,10269,10221
061,17,097,00000,03220,00000,0,A,Avon township,Illinois,63799,63670,63363
071,17,097,31121,03220,00000,1,A,Grayslake village (pt.),Illinois,19646,19605,19499
071,17,097,32200,03220,00000,1,A,Hainesville village,Illinois,3552,3545,3528
071,17,097,43770,03220,00000,1,A,Lindenhurst village (pt.),Illinois,2,2,2
071,17,097,66027,03220,00000,1,A,Round Lake village (pt.),Illinois,10008,9989,9937
071,17,097,66040,03220,00000,1,A,Round Lake Beach village (pt.),Illinois,20617,20571,20453
071,17,097,66053,03220,00000,1,A,Round Lake Heights village (pt.),Illinois,1102,1099,1091
071,17,097,66066,03220,00000,1,A,Round Lake Park village (pt.),Illinois,5458,5451,5457
071,17,097,75081,03220,00000,1,A,Third Lake village (pt.),Illinois,901,900,898
071,17,097,99990,03220,00000,1,S,Balance of Avon township,Illinois,2513,2508,2498
061,17,097,00000,05326,00000,0,A,Benton township,Illinois,19086,19049,18957
071,17,097,04303,05326,00000,1,A,Beach Park village (pt.),Illinois,9161,9143,9101
071,17,097,78370,05326,00000,1,A,Wadsworth village (pt.),Illinois,46,46,46
071,17,097,79293,05326,00000,1,A,Waukegan city (pt.),Illinois,2333,2328,2317
071,17,097,82686,05326,00000,1,A,Winthrop Harbor village,Illinois,6703,6690,6656
071,17,097,99990,05326,00000,1,F,Balance of Benton township,Illinois,843,842,837
061,17,097,00000,18004,00000,0,A,Cuba township,Illinois,17289,17260,17222
071,17,097,03844,18004,00000,1,A,Barrington village (pt.),Illinois,3359,3357,3369
071,17,097,03883,18004,00000,1,A,Barrington Hills village (pt.),Illinois,595,594,591
071,17,097,19083,18004,00000,1,A,Deer Park village (pt.),Illinois,0,0,0
071,17,097,27533,18004,00000,1,A,Fox River Grove village (pt.),Illinois,487,486,483
071,17,097,40884,18004,00000,1,A,Lake Barrington village (pt.),Illinois,4880,4871,4866
071,17,097,53455,18004,00000,1,A,North Barrington village (pt.),Illinois,2379,2374,2362
071,17,097,61216,18004,00000,1,A,Port Barrington village (pt.),Illinois,130,130,129
071,17,097,75874,18004,00000,1,A,Tower Lakes village,Illinois,1228,1225,1217
071,17,097,99990,18004,00000,1,F,Balance of Cuba township,Illinois,4231,4223,4205
061,17,097,00000,22853,00000,0,A,Ela township,Illinois,45339,45289,45300
071,17,097,03844,22853,00000,1,A,Barrington village (pt.),Illinois,1504,1501,1494
071,17,097,19083,22853,00000,1,A,Deer Park village (pt.),Illinois,3659,3652,3635
071,17,097,33630,22853,00000,1,A,Hawthorn Woods village (pt.),Illinois,7534,7554,7644
071,17,097,39883,22853,00000,1,A,Kildeer village,Illinois,4096,4091,4165
071,17,097,41742,22853,00000,1,A,Lake Zurich village,Illinois,19788,19749,19660
071,17,097,44524,22853,00000,1,A,Long Grove village (pt.),Illinois,3594,3587,3571
071,17,097,53455,22853,00000,1,A,North Barrington village (pt.),Illinois,787,786,782
071,17,097,99990,22853,00000,1,F,Balance of Ela township,Illinois,4377,4369,4349
061,17,097,00000,27923,00000,0,A,Fremont township,Illinois,33446,33403,33372
071,17,097,31121,27923,00000,1,A,Grayslake village (pt.),Illinois,628,627,624
071,17,097,33630,27923,00000,1,A,Hawthorn Woods village (pt.),Illinois,1544,1547,1567
071,17,097,43250,27923,00000,1,A,Libertyville village (pt.),Illinois,6,6,6
071,17,097,44524,27923,00000,1,A,Long Grove village (pt.),Illinois,96,96,95
071,17,097,51349,27923,00000,1,A,Mundelein village (pt.),Illinois,17065,17042,17044
071,17,097,53455,27923,00000,1,A,North Barrington village (pt.),Illinois,0,0,0
071,17,097,66027,27923,00000,1,A,Round Lake village (pt.),Illinois,3795,3787,3769
071,17,097,66066,27923,00000,1,A,Round Lake Park village (pt.),Illinois,2227,2226,2231
071,17,097,79267,27923,00000,1,A,Wauconda village (pt.),Illinois,2616,2611,2601
071,17,097,99990,27923,00000,1,F,Balance of Fremont township,Illinois,5469,5461,5435
061,17,097,00000,30952,00000,0,A,Grant township,Illinois,28088,28065,28010
071,17,097,27442,30952,00000,1,A,Fox Lake village (pt.),Illinois,8066,8056,8015
071,17,097,41326,30952,00000,1,A,Lakemoor village (pt.),Illinois,2891,2886,2910
071,17,097,66027,30952,00000,1,A,Round Lake village (pt.),Illinois,4952,4943,4919
071,17,097,78227,30952,00000,1,A,Volo village (pt.),Illinois,2254,2272,2306
071,17,097,99990,30952,00000,1,F,Balance of Grant township,Illinois,9925,9908,9860
061,17,097,00000,41599,00000,0,A,Lake Villa township,Illinois,39891,39815,39617
071,17,097,31121,41599,00000,1,A,Grayslake village (pt.),Illinois,36,36,36
071,17,097,41586,41599,00000,1,A,Lake Villa village (pt.),Illinois,8423,8409,8368
071,17,097,43770,41599,00000,1,A,Lindenhurst village (pt.),Illinois,14415,14384,14312
071,17,097,55639,41599,00000,1,A,Old Mill Creek village (pt.),Illinois,17,17,17
071,17,097,66040,41599,00000,1,A,Round Lake Beach village (pt.),Illinois,6677,6664,6628
071,17,097,66053,41599,00000,1,A,Round Lake Heights village (pt.),Illinois,1523,1520,1513
071,17,097,75081,41599,00000,1,A,Third Lake village (pt.),Illinois,0,0,0
071,17,097,99990,41599,00000,1,F,Balance of Lake Villa township,Illinois,8800,8785,8743
061,17,097,00000,43263,00000,0,A,Libertyville township,Illinois,54182,54110,53967
071,17,097,31446,43263,00000,1,A,Green Oaks village (pt.),Illinois,4105,4097,4079
071,17,097,40910,43263,00000,1,A,Lake Bluff village (pt.),Illinois,0,0,0
071,17,097,41105,43263,00000,1,A,Lake Forest city (pt.),Illinois,304,304,303
071,17,097,43250,43263,00000,1,A,Libertyville village (pt.),Illinois,20581,20560,20494
071,17,097,48671,43263,00000,1,A,Mettawa village (pt.),Illinois,424,423,425
071,17,097,51349,43263,00000,1,A,Mundelein village (pt.),Illinois,11931,11913,11911
071,17,097,53559,43263,00000,1,A,North Chicago city (pt.),Illinois,1330,1327,1321
071,17,097,77694,43263,00000,1,A,Vernon Hills village (pt.),Illinois,10341,10327,10300
071,17,097,79293,43263,00000,1,A,Waukegan city (pt.),Illinois,1019,1017,1012
071,17,097,99990,43263,00000,1,F,Balance of Libertyville township,Illinois,4147,4142,4122
061,17,097,00000,50364,00000,0,A,Moraine township,Illinois,33979,33957,34228
071,17,097,18992,50364,00000,1,A,Deerfield village (pt.),Illinois,1190,1187,1182
071,17,097,34722,50364,00000,1,A,Highland Park city (pt.),Illinois,26232,26201,26195
071,17,097,34865,50364,00000,1,A,Highwood city,Illinois,5073,5088,5374
071,17,097,41105,50364,00000,1,A,Lake Forest city (pt.),Illinois,1484,1481,1477
071,17,097,99990,50364,00000,1,F,Balance of Moraine township,Illinois,0,0,0
061,17,097,00000,52753,00000,0,A,Newport township,Illinois,6841,6829,6792
071,17,097,01595,52753,00000,1,A,Antioch village (pt.),Illinois,5,5,5
071,17,097,04303,52753,00000,1,A,Beach Park village (pt.),Illinois,2634,2629,2616
071,17,097,55639,52753,00000,1,A,Old Mill Creek village (pt.),Illinois,134,134,133
071,17,097,78370,52753,00000,1,A,Wadsworth village (pt.),Illinois,3164,3158,3140
071,17,097,79293,52753,00000,1,A,Waukegan city (pt.),Illinois,0,0,0
071,17,097,99990,52753,00000,1,F,Balance of Newport township,Illinois,904,903,898
061,17,097,00000,69485,00000,0,A,Shields township,Illinois,37047,37003,36889
071,17,097,31446,69485,00000,1,A,Green Oaks village (pt.),Illinois,1,1,1
071,17,097,40910,69485,00000,1,A,Lake Bluff village (pt.),Illinois,5630,5619,5589
071,17,097,41105,69485,00000,1,A,Lake Forest city (pt.),Illinois,8764,8753,8728
071,17,097,53559,69485,00000,1,A,North Chicago city (pt.),Illinois,20395,20377,20328
071,17,097,79293,69485,00000,1,A,Waukegan city (pt.),Illinois,0,0,0
071,17,097,99990,69485,00000,1,F,Balance of Shields township,Illinois,2257,2253,2243
061,17,097,00000,77668,00000,0,A,Vernon township,Illinois,71452,71337,71130
071,17,097,03610,77668,00000,1,A,Bannockburn village (pt.),Illinois,0,0,0
071,17,097,09447,77668,00000,1,A,Buffalo Grove village (pt.),Illinois,29427,29368,29271
071,17,097,37218,77668,00000,1,A,Indian Creek village,Illinois,535,534,534
071,17,097,41105,77668,00000,1,A,Lake Forest city (pt.),Illinois,1531,1528,1525
071,17,097,43666,77668,00000,1,A,Lincolnshire village (pt.),Illinois,7907,7905,7904
071,17,097,44524,77668,00000,1,A,Long Grove village (pt.),Illinois,4673,4664,4642
071,17,097,48671,77668,00000,1,A,Mettawa village (pt.),Illinois,110,110,109
071,17,097,51349,77668,00000,1,A,Mundelein village (pt.),Illinois,2607,2604,2605
071,17,097,64538,77668,00000,1,A,Riverwoods village (pt.),Illinois,2762,2757,2741
071,17,097,77694,77668,00000,1,A,Vernon Hills village (pt.),Illinois,16553,16528,16486
071,17,097,81087,77668,00000,1,A,Wheeling village (pt.),Illinois,0,0,0
071,17,097,99990,77668,00000,1,F,Balance of Vernon township,Illinois,5347,5339,5313
061,17,097,00000,78877,00000,0,A,Warren township,Illinois,65965,65842,65524
071,17,097,04303,78877,00000,1,A,Beach Park village (pt.),Illinois,5,5,5
071,17,097,31121,78877,00000,1,A,Grayslake village (pt.),Illinois,968,967,962
071,17,097,32018,78877,00000,1,A,Gurnee village (pt.),Illinois,30724,30660,30499
071,17,097,43770,78877,00000,1,A,Lindenhurst village (pt.),Illinois,0,0,0
071,17,097,53559,78877,00000,1,A,North Chicago city (pt.),Illinois,0,0,0
071,17,097,55639,78877,00000,1,A,Old Mill Creek village (pt.),Illinois,14,14,14
071,17,097,57654,78877,00000,1,A,Park City city (pt.),Illinois,5629,5621,5603
071,17,097,75081,78877,00000,1,A,Third Lake village (pt.),Illinois,212,212,211
071,17,097,78370,78877,00000,1,A,Wadsworth village (pt.),Illinois,311,311,309
071,17,097,79293,78877,00000,1,A,Waukegan city (pt.),Illinois,9862,9843,9790
071,17,097,99990,78877,00000,1,F,Balance of Warren township,Illinois,18240,18209,18131
061,17,097,00000,79280,00000,0,A,Wauconda township,Illinois,23663,23656,23615
071,17,097,37894,79280,00000,1,A,Island Lake village (pt.),Illinois,3358,3351,3333
071,17,097,40884,79280,00000,1,A,Lake Barrington village (pt.),Illinois,215,215,214
071,17,097,41326,79280,00000,1,A,Lakemoor village (pt.),Illinois,847,846,841
071,17,097,61216,79280,00000,1,A,Port Barrington village (pt.),Illinois,400,399,397
071,17,097,78227,79280,00000,1,A,Volo village (pt.),Illinois,3875,3906,3963
071,17,097,79267,79280,00000,1,A,Wauconda village (pt.),Illinois,11488,11466,11410
071,17,097,99990,79280,00000,1,F,Balance of Wauconda township,Illinois,3480,3473,3457
061,17,097,00000,79306,00000,0,A,Waukegan township,Illinois,90437,90230,89679
071,17,097,04303,79306,00000,1,A,Beach Park village (pt.),Illinois,2481,2476,2461
071,17,097,32018,79306,00000,1,A,Gurnee village (pt.),Illinois,22,22,22
071,17,097,53559,79306,00000,1,A,North Chicago city (pt.),Illinois,8448,8429,8380
071,17,097,57654,79306,00000,1,A,Park City city (pt.),Illinois,2274,2270,2264
071,17,097,79293,79306,00000,1,A,Waukegan city (pt.),Illinois,76147,75970,75495
071,17,097,99990,79306,00000,1,F,Balance of Waukegan township,Illinois,1065,1063,1057
061,17,097,00000,80112,00000,0,A,West Deerfield township,Illinois,31605,31555,31444
071,17,097,03610,80112,00000,1,A,Bannockburn village (pt.),Illinois,1003,1004,1002
071,17,097,18992,80112,00000,1,A,Deerfield village (pt.),Illinois,17521,17487,17402
071,17,097,34722,80112,00000,1,A,Highland Park city (pt.),Illinois,3985,3980,3982
071,17,097,41105,80112,00000,1,A,Lake Forest city (pt.),Illinois,7248,7239,7220
071,17,097,43666,80112,00000,1,A,Lincolnshire village (pt.),Illinois,28,28,28
071,17,097,64538,80112,00000,1,A,Riverwoods village (pt.),Illinois,1031,1029,1024
071,17,097,99990,80112,00000,1,F,Balance of West Deerfield township,Illinois,789,788,786
061,17,097,00000,84233,00000,0,B,Zion township,Illinois,24697,24641,24494
071,17,097,84220,84233,00000,1,A,Zion city,Illinois,24697,24641,24494
050,17,099,00000,00000,00000,0,A,LaSalle County,Illinois,109658,109359,108965
157,17,099,11982,00000,00000,0,A,Cedar Point village,Illinois,266,265,264
157,17,099,18459,00000,00000,0,A,Dalzell village (pt.),Illinois,0,0,0
157,17,099,18485,00000,00000,0,A,Dana village,Illinois,157,157,156
157,17,099,21540,00000,00000,0,A,Earlville city,Illinois,1609,1604,1600
157,17,099,30757,00000,00000,0,A,Grand Ridge village,Illinois,516,515,512
157,17,099,38921,00000,00000,0,A,Kangley village,Illinois,233,232,231
157,17,099,42184,00000,00000,0,A,LaSalle city,Illinois,9582,9548,9499
157,17,099,42756,00000,00000,0,A,Leland village,Illinois,944,941,934
157,17,099,42912,00000,00000,0,A,Leonore village,Illinois,124,123,123
157,17,099,44823,00000,00000,0,A,Lostant village,Illinois,433,432,432
157,17,099,47150,00000,00000,0,A,Marseilles city,Illinois,4838,4823,4804
157,17,099,48333,00000,00000,0,A,Mendota city,Illinois,7044,7022,6982
157,17,099,49308,00000,00000,0,A,Millington village (pt.),Illinois,414,412,411
157,17,099,51648,00000,00000,0,A,Naplate village,Illinois,411,410,409
157,17,099,54222,00000,00000,0,A,North Utica village,Illinois,1314,1313,1321
157,17,099,55353,00000,00000,0,A,Oglesby city,Illinois,3694,3682,3660
157,17,099,56926,00000,00000,0,A,Ottawa city,Illinois,18826,18802,18749
157,17,099,59234,00000,00000,0,A,Peru city (pt.),Illinois,9924,9891,9842
157,17,099,62757,00000,00000,0,A,Ransom village,Illinois,310,309,308
157,17,099,66443,00000,00000,0,A,Rutland village,Illinois,255,254,255
157,17,099,68640,00000,00000,0,A,Seneca village (pt.),Illinois,2333,2325,2314
157,17,099,69277,00000,00000,0,A,Sheridan village,Illinois,2652,2650,2646
157,17,099,70460,00000,00000,0,A,Somonauk village (pt.),Illinois,236,235,234
157,17,099,73170,00000,00000,0,A,Streator city (pt.),Illinois,12405,12363,12292
157,17,099,75718,00000,00000,0,A,Tonica village,Illinois,748,746,741
157,17,099,76225,00000,00000,0,A,Troy Grove village,Illinois,225,225,224
157,17,099,79813,00000,00000,0,A,Wenona city (pt.),Illinois,14,14,14
157,17,099,99990,00000,00000,0,S,Balance of LaSalle County,Illinois,30151,30066,30008
061,17,099,00000,00204,00000,0,A,Adams township,Illinois,1619,1614,1606
071,17,099,42756,00204,00000,1,A,Leland village,Illinois,944,941,934
071,17,099,69277,00204,00000,1,A,Sheridan village (pt.),Illinois,0,0,0
071,17,099,99990,00204,00000,1,F,Balance of Adams township,Illinois,675,673,672
061,17,099,00000,00763,00000,0,A,Allen township,Illinois,505,504,502
071,17,099,62757,00763,00000,1,A,Ransom village,Illinois,310,309,308
071,17,099,99990,00763,00000,1,F,Balance of Allen township,Illinois,195,195,194
061,17,099,00000,08583,00000,0,A,Brookfield township,Illinois,1064,1060,1058
071,17,099,47150,08583,00000,1,A,Marseilles city (pt.),Illinois,113,112,112
071,17,099,68640,08583,00000,1,A,Seneca village (pt.),Illinois,129,128,128
071,17,099,99990,08583,00000,1,F,Balance of Brookfield township,Illinois,822,820,818
061,17,099,00000,09057,00000,0,A,Bruce township,Illinois,11921,11880,11817
071,17,099,73170,09057,00000,1,A,Streator city (pt.),Illinois,10893,10855,10794
071,17,099,99990,09057,00000,1,F,Balance of Bruce township,Illinois,1028,1025,1023
061,17,099,00000,18784,00000,0,A,Dayton township,Illinois,2433,2428,2425
071,17,099,56926,18784,00000,1,A,Ottawa city (pt.),Illinois,1395,1393,1390
071,17,099,99990,18784,00000,1,F,Balance of Dayton township,Illinois,1038,1035,1035
061,17,099,00000,19096,00000,0,A,Deer Park township,Illinois,476,475,475
071,17,099,54222,19096,00000,1,A,North Utica village (pt.),Illinois,0,0,0
071,17,099,99990,19096,00000,1,F,Balance of Deer Park township,Illinois,476,475,475
061,17,099,00000,19980,00000,0,A,Dimmick township,Illinois,746,744,744
071,17,099,42184,19980,00000,1,A,LaSalle city (pt.),Illinois,16,16,16
071,17,099,59234,19980,00000,1,A,Peru city (pt.),Illinois,45,45,45
071,17,099,99990,19980,00000,1,F,Balance of Dimmick township,Illinois,685,683,683
061,17,099,00000,21436,00000,0,A,Eagle township,Illinois,1464,1459,1451
071,17,099,38921,21436,00000,1,A,Kangley village,Illinois,233,232,231
071,17,099,73170,21436,00000,1,A,Streator city (pt.),Illinois,584,582,578
071,17,099,99990,21436,00000,1,F,Balance of Eagle township,Illinois,647,645,642
061,17,099,00000,21527,00000,0,A,Earl township,Illinois,2452,2444,2439
071,17,099,21540,21527,00000,1,A,Earlville city,Illinois,1609,1604,1600
071,17,099,99990,21527,00000,1,F,Balance of Earl township,Illinois,843,840,839
061,17,099,00000,22424,00000,0,A,Eden township,Illinois,1378,1374,1366
071,17,099,11982,22424,00000,1,A,Cedar Point village,Illinois,266,265,264
071,17,099,55353,22424,00000,1,A,Oglesby city (pt.),Illinois,6,6,6
071,17,099,75718,22424,00000,1,A,Tonica village,Illinois,748,746,741
071,17,099,99990,22424,00000,1,F,Balance of Eden township,Illinois,358,357,355
061,17,099,00000,25284,00000,0,A,Fall River township,Illinois,788,786,785
071,17,099,56926,25284,00000,1,A,Ottawa city (pt.),Illinois,1,1,1
071,17,099,99990,25284,00000,1,F,Balance of Fall River township,Illinois,787,785,784
061,17,099,00000,25583,00000,0,A,Farm Ridge township,Illinois,838,836,832
071,17,099,30757,25583,00000,1,A,Grand Ridge village,Illinois,516,515,512
071,17,099,99990,25583,00000,1,F,Balance of Farm Ridge township,Illinois,322,321,320
061,17,099,00000,27845,00000,1,A,Freedom township,Illinois,607,605,602
061,17,099,00000,30744,00000,1,A,Grand Rapids township,Illinois,280,279,278
061,17,099,00000,31914,00000,0,A,Groveland township,Illinois,561,560,559
071,17,099,18485,31914,00000,1,A,Dana village,Illinois,157,157,156
071,17,099,66443,31914,00000,1,A,Rutland village,Illinois,255,254,255
071,17,099,99990,31914,00000,1,F,Balance of Groveland township,Illinois,149,149,148
061,17,099,00000,36100,00000,0,A,Hope township,Illinois,579,578,577
071,17,099,44823,36100,00000,1,A,Lostant village,Illinois,433,432,432
071,17,099,99990,36100,00000,1,F,Balance of Hope township,Illinois,146,146,145
061,17,099,00000,42197,00000,0,A,LaSalle township,Illinois,13411,13365,13292
071,17,099,42184,42197,00000,1,A,LaSalle city (pt.),Illinois,9119,9087,9039
071,17,099,55353,42197,00000,1,A,Oglesby city (pt.),Illinois,3688,3676,3654
071,17,099,99990,42197,00000,1,F,Balance of LaSalle township,Illinois,604,602,599
061,17,099,00000,46448,00000,0,A,Manlius township,Illinois,6130,6112,6089
071,17,099,47150,46448,00000,1,A,Marseilles city (pt.),Illinois,2966,2957,2947
071,17,099,68640,46448,00000,1,A,Seneca village (pt.),Illinois,2204,2197,2186
071,17,099,99990,46448,00000,1,F,Balance of Manlius township,Illinois,960,958,956
061,17,099,00000,48346,00000,0,A,Mendota township,Illinois,7158,7135,7095
